ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/nn/modules/pooling.py:908(LPPool1d)
4,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/backend/tensorflow/layer.py:10(__init__)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/nn/modules/pooling.py:1003(LPPool3d)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/nn/modules/pooling.py:1149(AdaptiveMaxPool3d)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/nn/modules/pooling.py:1107(AdaptiveMaxPool2d)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_namedtensor_internals.py:1(<module>)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/utils/deterministic.py:1(<module>)
1,0.000,0.000,0.002,0.002,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/cuda/amp/__init__.py:1(<module>)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/pytest_monitor/session.py:116(dummy)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torchgen/model.py:1979(Argument)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torchgen/model.py:403(UfuncKey)
6,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/compile_utils.py:314(_flatten_y)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torchgen/model.py:1067(SchemaKind)
15,0.000,0.000,0.048,0.003,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/layers/core/dense.py:143(call)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/trainer.py:220(_resolve_auto_jit_compile)
8,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/trainer.py:968(_pythonify_logs)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/tracemalloc.py:415(Snapshot)
5,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/utils/__init__.py:13(set_module)
11,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_tensor.py:32(_handle_torch_function_and_wrap_type_error_to_not_implemented)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/version.py:1(<module>)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_vendor/packaging/_structures.py:1(<module>)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_utils.py:949(CallbackRegistry)
10,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_torch_docs.py:23(<listcomp>)
4,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/distributed/__init__.py:10(is_available)
5,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_torch_docs.py:30(<dictcomp>)
10,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_torch_docs.py:24(<listcomp>)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/compile_utils.py:575(_get_y_pred_output_names)
15,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/array_slicing.py:337(can_slice_array)
52,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_ops.py:279(py_impl)
6,0.000,0.000,0.002,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/compile_utils.py:344(reset_state)
1,0.000,0.000,0.001,0.001,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/models/model.py:146(__init__)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/testing/_comparison.py:391(ObjectPair)
9,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/coverage/sysmon.py:148(_decorator)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/sparse/__init__.py:399(check_sparse_tensor_invariants)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/cuda/profiler.py:1(<module>)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/cuda/amp/grad_scaler.py:11(GradScaler)
1,0.000,0.000,0.000,0.000,/Users/adammutzell/Library/Python/3.11/lib/python/site-packages/psutil/_common.py:394(usage_percent)
13,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_VF.py:26(__getattr__)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/nn/modules/linear.py:128(NonDynamicallyQuantizableLinear)
4,0.000,0.000,0.000,0.000,/Users/adammutzell/Library/Python/3.11/lib/python/site-packages/psutil/_psosx.py:458(cpu_times)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/cuda/amp/autocast_mode.py:11(autocast)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/cuda/jiterator.py:1(<module>)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/cuda/__init__.py:484(StreamContext)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/models/model.py:757(functional_init_arguments)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/compile_utils.py:10(__init__)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/compile_utils.py:34(is_function_like)
2,0.000,0.000,0.000,0.000,/Users/adammutzell/Library/Python/3.11/lib/python/site-packages/psutil/__init__.py:729(create_time)
98,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/utils/_pytree.py:410(_list_flatten)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/trainer.py:229(<lambda>)
5,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/trainer.py:241(run_eagerly)
10,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_torch_docs.py:25(<dictcomp>)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_VF.py:19(VFModule)
5,0.000,0.000,0.002,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/compile_utils.py:19(reset_state)
1,0.000,0.000,0.000,0.000,/Users/adammutzell/Library/Python/3.11/lib/python/site-packages/psutil/__init__.py:1927(virtual_memory)
6,0.000,0.000,0.005,0.001,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/trainer.py:274(reset_metrics)
1,0.000,0.000,0.000,0.000,/Users/adammutzell/Library/Python/3.11/lib/python/site-packages/psutil/_psosx.py:111(virtual_memory)
6,0.000,0.000,0.006,0.001,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/array_data_adapter.py:202(grab_one)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/pytest_monitor/sys_utils.py:67(ExecutionContext)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_streambase.py:1(<module>)
2,0.000,0.000,0.017,0.009,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/compile_utils.py:15(update_state)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/compile_utils.py:240(<listcomp>)
3,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/trainer.py:202(jit_compile)
2,0.000,0.000,0.000,0.000,/Users/adammutzell/Library/Python/3.11/lib/python/site-packages/psutil/_psosx.py:467(create_time)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/array_slicing.py:468(<listcomp>)
6,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/data_adapter_utils.py:103(<genexpr>)
2,0.000,0.000,0.000,0.000,/Users/adammutzell/Library/Python/3.11/lib/python/site-packages/psutil/_psosx.py:367(_get_kinfo_proc)
6,0.000,0.000,0.000,0.000,/Users/adammutzell/Library/Python/3.11/lib/python/site-packages/psutil/_psosx.py:375(_get_pidtaskinfo)
2,0.000,0.000,0.003,0.002,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/array_data_adapter.py:126(permutation)
4,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/array_data_adapter.py:360(can_convert_arrays)
1,0.000,0.000,0.001,0.001,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/models/model.py:138(__new__)
2,0.000,0.000,0.000,0.000,/Users/adammutzell/Library/Python/3.11/lib/python/site-packages/psutil/_psosx.py:442(memory_info)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/compile_utils.py:337(<listcomp>)
16,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/compile_utils.py:446(metrics)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/compile_utils.py:642(<listcomp>)
2,0.000,0.000,0.000,0.000,/Users/adammutzell/Library/Python/3.11/lib/python/site-packages/psutil/__init__.py:438(pid)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/cuda/_memory_viz.py:171(__init__)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/compile_utils.py:232(<genexpr>)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/compile_utils.py:548(<listcomp>)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/compile_utils.py:580(<genexpr>)
2,0.000,0.000,0.000,0.000,/Users/adammutzell/Library/Python/3.11/lib/python/site-packages/psutil/__init__.py:312(__init__)
4,0.000,0.000,0.000,0.000,/Users/adammutzell/Library/Python/3.11/lib/python/site-packages/psutil/__init__.py:1064(cpu_times)
2,0.000,0.000,0.000,0.000,/Users/adammutzell/Library/Python/3.11/lib/python/site-packages/psutil/__init__.py:1075(memory_info)
2,0.000,0.000,0.016,0.008,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/compile_utils.py:616(__call__)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/nn/modules/linear.py:135(Bilinear)
6,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/array_slicing.py:409(is_non_floatx_float)
1,0.000,0.000,0.001,0.001,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_functorch/apis.py:1(<module>)
1,0.000,0.000,0.000,0.000,/Users/adammutzell/Library/Python/3.11/lib/python/site-packages/psutil/_psosx.py:173(cpu_freq)
4,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/trainer.py:1033(_assert_compile_called)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/data_adapter_utils.py:53(pack_x_y_sample_weight)
4,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/array_slicing.py:41(__getitem__)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/array_slicing.py:476(<genexpr>)
6,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/array_slicing.py:498(_split)
3,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/array_slicing.py:505(<lambda>)
3,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/array_slicing.py:508(<lambda>)
2,0.000,0.000,0.017,0.008,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/trainer.py:383(_compute_loss)
2,0.000,0.000,0.023,0.012,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/trainer.py:448(compute_metrics)
1,0.000,0.000,0.022,0.022,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/distributed/rpc/server_process_global_profiler.py:1(<module>)
16/8,0.000,0.000,0.000,0.000,/Users/adammutzell/Library/Python/3.11/lib/python/site-packages/psutil/_psosx.py:343(wrapper)
1,0.000,0.000,0.008,0.008,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_tensor.py:1(<module>)
4,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/array_slicing.py:76(convert_to_tf_dataset_compatible)
2,0.000,0.000,0.000,0.000,/Users/adammutzell/Library/Python/3.11/lib/python/site-packages/psutil/_psosx.py:362(__init__)
6,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/array_data_adapter.py:79(<genexpr>)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/array_slicing.py:52(cast)
3,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/array_slicing.py:349(convert_to_sliceable)
8,0.000,0.000,0.012,0.002,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/trainer.py:494(get_metrics_result)
2,0.000,0.000,0.006,0.003,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/array_data_adapter.py:200(grab_batch)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/trainer.py:20(__init__)
6,0.000,0.000,0.006,0.001,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/trainer.py:981(_get_metrics_result_or_logs)
3,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/trainer.py:955(_should_eval)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/array_data_adapter.py:343(num_batches)
2,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/keras/src/trainers/data_adapters/array_slicing.py:38(__init__)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/pytest_monitor/pytest_monitor.py:76(<dictcomp>)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/tracemalloc.py:353(Filter)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/memory_profiler.py:892(MemoryProfilerMagics)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/memory_profiler.py:536(TimeStamper)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/pytest_cov/compat.py:1(SessionWrapper)
743,0.001,0.000,0.059,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/utils/_pytree.py:951(tree_map_)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/nn/parameter.py:6(_ParameterMeta)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_prims_common/__init__.py:1331(REDUCTION_OUTPUT_TYPE_KIND)
1,0.000,0.000,0.000,0.000,/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/site-packages/torch/_prims_common/__init__.py:1345(RETURN_TYPE)
